vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,dy
12,20180526125307,20180526150826,137049,51,73,341.9,362.8,-1.1,-8.4,32,26,7.058,
12,20180526220421,20180527022837,137131,47,90,338.9,374.6,-8.9,-8.6,30,26,13.974,
12,20180527125427,20180527144746,137220,56,74,347,363.3,-9,-8.5,35,27,5.976,
12,20180527211500,20180528021656,137334,36,85,335.2,374.6,-9.2,-8.3,34,29,15.807,
12,20180528134424,20180528145104,137455,31,82,331.5,374.6,-16.4,-16.1,37,28,15.584,
12,20180528211954,20180529014440,137569,47,90,340.1,374.7,-9.2,-8.2,32,27,13.836,
12,20180529122549,20180529135649,137668,46,62,338.5,352.6,-8.9,-9.1,33,25,4.778,
12,20180529190447,20180530002134,137745,38,88,332.5,374.6,-9.4,-8.4,35,28,16.589,
12,20180530122157,20180530145457,137832,52,77,342.8,365.6,-2.8,-8.5,35,27,7.966,
12,20180530231528,20180531022758,137942,53,83,350.5,374.2,-9,-8.5,34,27,10.139,
12,20180531120435,20180531150405,138003,58,85,350.7,373.6,-8.9,-8.2,36,27,9.034,
12,20180531211446,20180601004703,138066,55,89,347.2,374.6,-8.9,-8.4,36,30,11.093,
12,20180601120553,20180601131303,138131,54,65,344.3,353.7,-9,-8.2,36,28,3.334,
12,20180601160909,20180601163459,138166,60,81,353.4,370.1,-54.3,-29.2,42,34,7.172,
12,20180601212229,20180602020626,138280,32,79,327.8,366.8,-9.5,-8.5,36,29,14.922,
12,20180602111943,20180602150222,138358,52,86,346.4,374.3,-9,-8.2,36,29,11.294,
12,20180603122347,20180603162126,138466,50,88,340.8,373.1,-9,-8.6,31,26,12.505,
12,20180603203716,20180603215155,138545,52,64,342.3,353.9,-4.5,-8.7,32,29,3.894,
12,20180603223745,20180604004733,138546,70,90,359,374.7,-8.8,-8.3,32,27,6.789,
12,20180604120807,20180604151326,138628,46,75,340.7,366.5,-9.1,-8.2,36,27,9.359,
12,20180604164117,20180604170426,138656,58,78,350.8,370.2,-10.5,-25.4,39,32,6.406,
12,20180604232749,20180605034455,138728,49,90,340.2,374.7,-2.4,-8.6,35,29,13.527,
12,20180606125758,20180606153147,138822,46,70,337.5,360.5,-1,-8.7,36,29,7.999,
12,20180606200626,20180607004554,138887,45,89,337,374.7,-0.9,-8.2,35,31,14.634,
12,20180607105804,20180607111234,138959,58,74,353,367.6,-64.7,-30,34,30,5.247,
12,20180607113718,20180607131018,138963,73,87,363.8,374.6,-8.5,-8.5,35,32,4.866,
12,20180607203705,20180608012432,139066,43,89,336.2,374.7,-9.1,-8.2,30,26,15.062,
12,20180609010708,20180609050307,139138,52,90,343.8,374.7,-8.9,-8.5,31,27,12.362,
12,20180609122529,20180609153738,139234,49,80,340.4,368,-9.1,-8.6,29,26,10.086,
12,20180609213811,20180610045937,139385,16,88,316.4,374.8,-9.6,-8.3,26,22,23.101,
12,20180610125503,20180610152343,139486,48,72,339.4,362,-8.9,-8.6,31,25,7.807,
12,20180610204222,20180611030809,139603,23,86,322.7,374.8,-9.4,-8.6,30,25,20.271,
12,20180611112105,20180611135825,139659,62,86,352.3,374.9,-1.2,-8.3,28,24,8.218,
12,20180611210740,20180612010437,139752,52,90,342.9,374.8,-8.9,-8.5,28,25,12.428,
12,20180612122947,20180612143607,139842,49,69,341.1,360,-9.1,-8.6,33,25,6.65,
12,20180612144447,20180612150817,139845,69,84,358.3,371.4,-17,-16.1,34,29,4.739,
12,20180612204631,20180612210001,139956,37,39,333.3,336.1,-9.3,-9.3,31,28,0.701,
12,20180613085419,20180613094519,140003,28,74,330.5,370.7,-16.4,-16.2,32,25,15.024,
12,20180613124048,20180613145658,140067,54,76,346.4,366.9,-5.7,-8.4,28,23,7.138,
12,20180614010918,20180614051827,140141,50,90,340.5,374.8,-2.1,-8.6,25,22,13.113,
12,20180614120448,20180614145927,140234,50,78,340.9,366.7,-3.7,-8.6,33,24,9.164,
12,20180614203747,20180615025124,140354,26,87,324.9,374.8,-9.4,-8.6,33,28,19.647,
12,20180615114706,20180615115316,140476,41,42,334.2,336,-7.7,-4.3,29,27,0.311,
12,20180615133953,20180615145602,140505,20,79,326.6,374.7,-23.7,-16.2,36,28,19.048,
12,20180615213834,20180616042020,140668,23,89,320.6,374.4,-9.5,-8.2,32,28,21.065,
12,20180616131337,20180616134856,140806,34,74,329.5,367.3,-12.9,-30,35,27,13.177,
12,20180616182758,20180616220447,140850,56,90,347,374.8,-8.8,-8.4,34,31,11.332,
12,20180618124437,20180618153946,140925,52,80,346,370.5,-5.8,-8.4,33,26,9.144,
12,20180618192257,20180618194347,141011,47,50,338.8,342.4,-9.2,-9.1,34,30,1.083,
12,20180618234937,20180619052153,141048,28,82,330.2,374.7,-9.2,-8.4,32,28,17.375,
12,20180619222811,20180620040538,141198,26,80,329.4,374.7,-6.8,-8.4,33,29,17.573,
12,20180620141434,20180620161504,141218,74,92,360.2,374.8,-7.1,-7.9,37,31,5.826,
12,20180621125010,20180621133250,141231,86,93,368,374.9,-7.4,-8.4,34,29,2.217,
12,20180621211047,20180621214527,141356,34,40,329.5,336,-6.2,-9.3,37,33,1.794,
12,20180622220105,20180622222254,141536,18,22,320.1,322.3,-9.7,-9.7,32,30,1.133,
12,20180623132608,20180623133501,141656,21,31,323.7,334,-58.4,-60.4,38,33,2.972,
12,20180623150734,20180623155114,141658,23,70,329.7,367.8,-58.4,-29.3,41,34,14.901,
12,20180623221918,20180623224658,141721,43,48,336.3,341.1,-8.9,-9.1,37,35,1.423,
12,20180623224933,20180624031039,141721,48,89,341,374.7,-9.1,-8.6,37,32,13.729,
12,20180624123655,20180624150405,141826,38,61,331.4,352.4,-9,-8.6,38,32,7.397,
12,20180624152207,20180624154557,141832,58,80,350.2,369,-59.8,-25.5,41,35,7.235,
12,20180624212950,20180625051439,141960,16,100,305.4,374.8,-9.6,-8.2,39,33,24.3,
12,20180625172710,20180625175028,142052,44,70,337.2,363.8,-28.3,-64,37,32,8.167,
12,20180625223708,20180626053624,142177,12,81,319.7,374.8,-9.7,-8.2,34,30,21.978,
12,20180626165621,20180626172238,142264,51,78,344.1,368.1,-59.8,-30,35,30,8.83,
12,20180626225349,20180627031526,142345,47,89,339.2,374,-8.6,-8.6,33,29,13.768,
12,20180627145134,20180627150928,142407,51,70,338.7,360.4,-2.6,-59.9,42,34,6.174,
12,20180627221917,20180628003024,142428,69,89,358.5,374.5,-8.8,-8.3,40,35,6.885,
12,20180628222936,20180629025933,142636,47,90,340,374.7,-9.3,-8.3,37,32,14.097,
12,20180629130754,20180629142015,142800,10,81,277.8,368.8,-28.9,-30.1,46,37,22.012,
12,20180629221226,20180629221806,142870,51,52,343.8,344.7,-9,-9,37,34,0.295,
12,20180630130131,20180630151350,142957,44,65,335.4,352.8,-9.3,-8.7,39,32,6.621,
12,20180630164101,20180630171511,142993,42,78,338,368.3,-57.6,-30.1,43,35,11.385,
12,20180630224151,20180701035348,143104,38,88,334.5,374.5,-9.3,-8.4,32,26,16.327,
12,20180701214048,20180702025415,143365,36,86,333.3,374,-9.3,-8.4,35,31,16.381,
12,20180712143224,20180712163614,145365,72,91,356.8,374.8,-8.6,-8.2,27,24,6.528,
13,20171101161340,20171101161820,108218,11.2,12,334,337.2,-32.8,-32.8,21,16,0.961,
13,20171101162110,20171101172700,108218,12,32,334.9,375.8,-16.7,-16.1,27,16,16.217,
13,20171102143516,20171102153707,108321,16.8,34.4,336.3,375.4,-19.8,-16.2,23,14,14.486,
13,20171102153727,20171102153919,108321,34.4,34.4,375.3,375.8,-16.2,-16.2,23,20,0.189,
13,20171103093741,20171103110531,108479,4.8,34.8,308.7,375.6,-10.6,-16.1,23,12,23.932,
13,20171103151638,20171103160828,108559,21.2,34.4,344.7,375.7,-6.6,-16.1,23,16,10.547,
13,20171104070433,20171104074643,108662,14.4,30.4,329.8,369.8,-1.7,-25,15,4,13.049,
13,20171104155132,20171104170445,108762,9.2,31.2,329.9,375.8,-21.2,-16.2,21,12,17.829,
13,20171105151304,20171105160114,108895,20,31.2,358.6,375.6,-64.9,-16.1,22,16,9.391,
13,20171107131100,20171107131901,109120,4.8,8.4,322.8,333.4,-59.7,-59.9,21,16,2.631,
13,20171111124429,20171111141303,109558,5.6,31.2,321.5,375.7,-17.8,-16.1,18,8,20.924,
13,20171113085453,20171113101904,109673,9.2,34.4,321.6,375.7,-14.4,-16.1,17,6,20.454,
13,20171114085959,20171114102433,109792,8,34.4,325.9,374.8,-65.8,-16.3,18,7,20.943,
13,20171114161144,20171114173125,109909,10.8,33.6,326.6,375.6,-14.1,-16.2,22,12,18.762,
13,20171115102033,20171115113423,110005,13.6,35.6,327.9,375.4,-8.7,-16.2,16,6,17.709,
13,20171116070931,20171116082712,110102,11.6,33.6,325.7,375.5,-1.1,-16.2,13,2,17.912,
13,20171116151749,20171116155859,110215,9.6,28.8,323.4,367.4,-8.7,-22.1,20,11,15.207,
13,20171116171259,20171116175716,110242,23.6,33.2,351.9,374.8,-24.7,-16.1,21,14,7.925,
13,20171117095624,20171117105156,110335,13.6,33.6,329.9,371.5,-31.6,-16.2,18,8,15.97,
13,20171119100958,20171119103329,110393,16.4,24.8,339.1,365,-24.8,-61.4,5,-1,6.771,
13,20171119103702,20171119112953,110393,24.8,33.6,354.6,375.6,-6.2,-16.1,8,3,7.592,
13,20171119170940,20171119181140,110503,10.4,32.4,324,372,-16,-16,19,9,17.865,
13,20171121181010,20171121183550,110833,25.2,32,356.4,370.6,-14.1,-7.3,18,13,5.641,
13,20171122085729,20171122100319,110905,16.4,35.2,335.2,375.5,-45.6,-16.2,15,5,15.45,
13,20171122180419,20171122183351,111025,10.4,24,326.1,361.2,-24.2,-63.7,17,10,10.678,
13,20171123084601,20171123100911,111071,12.8,34,337.8,375.3,-59.7,-11.6,14,3,17.503,
13,20171123145623,20171123155938,111147,20.4,34.4,343.2,375.6,-19.5,-16.1,16,10,11.618,
13,20171124091849,20171124100709,111240,14,32,332.1,371.7,-45.2,-29.8,14,3,14.554,
13,20171124143029,20171124153808,111325,14.4,33.2,335.9,375.5,-44.9,-16.1,18,9,15.315,
13,20171125080434,20171125081144,111412,30,31.2,369.4,370.2,-24.6,-11.2,12,8,1.043,
13,20171125155323,20171125171047,111508,8.4,30.8,327.4,374.6,-16.4,-16.1,18,8,18.003,
13,20171129091516,20171129100908,112040,14.8,32.8,330.2,370.9,-18.5,-16.1,12,2,14.386,
13,20171129164432,20171129180911,112118,12.4,34,328.3,375.4,-6.9,-16,16,5,17.695,
13,20171130091550,20171130101250,112192,14.8,32.8,329.1,370.4,-13.1,-5.9,12,1,14.795,
13,20171130172551,20171130173442,112231,21.2,23.2,344.1,355,-5.1,-35.3,7,4,1.653,
13,20171130174520,20171130182950,112231,26.4,33.2,366.9,375.6,-55.3,-16.2,10,6,5.804,
13,20171201094929,20171201101913,112307,24,32,358,370.7,-54.8,-29.8,13,6,6.612,
13,20171202090324,20171202095940,112388,11.2,31.2,336.7,370.8,-57.1,-16.2,14,2,16.331,
13,20171202174031,20171202183117,112475,12.4,31.2,327.9,370.5,-1.9,-11.8,17,7,15.207,
13,20171203162852,20171203180605,112608,4.4,34,310,375.6,-1.9,-16.1,19,9,23.598,
13,20171204105036,20171204113436,112697,27.6,32.8,367.3,375.3,-25.7,-12.1,13,8,4.483,
13,20171205144359,20171205154847,112876,17.6,34,344.3,375.7,-54,-16.2,17,9,13.222,
13,20171206094427,20171206111113,112983,10.8,33.6,337.2,375.6,-54.8,-16.1,14,3,18.921,
13,20171206172721,20171206181626,113079,15.2,31.6,335.1,371.5,-19.3,-16.1,19,10,13.167,
13,20171206181648,20171206183823,113079,31.6,33.6,371.5,375.7,-16.2,-16.1,19,15,1.892,
13,20171207092121,20171207095741,113141,17.6,30.4,336.5,370.8,-3.4,-16.1,12,3,10.212,
13,20171207163541,20171207175311,113228,12,33.6,328.6,375,-15.3,-16,18,8,17.667,
13,20171208090807,20171208094623,113310,13.6,29.2,327.5,369.3,-10.5,-54.9,11,2,12.436,
13,20171208095709,20171208101059,113310,30.8,33.2,368.6,371.7,-20.9,-16.2,13,9,1.852,
13,20171208153944,20171208161929,113411,18,30.4,348.8,371.2,-53.7,-16.1,20,12,8.948,
13,20171208161959,20171208164537,113411,30.4,33.2,371.1,375.6,-16.1,-16.1,20,15,2.299,
13,20171209090017,20171209100806,113495,13.2,32,331.5,373.4,-20.4,-16.2,13,3,17.152,
13,20171209143748,20171209154218,113590,14.8,33.6,336.7,375.7,-43.6,-16.1,19,10,15.263,
13,20171209181005,20171209183145,113640,27.6,31.2,369.5,372.1,-64.7,-16,19,13,3.165,
13,20171211140553,20171211142810,113843,30.4,32.8,370.8,375.6,-12.1,-16.1,10,7,1.941,
13,20171211180248,20171211185000,113904,18.4,31.2,338.8,371.5,-4.3,-12.1,13,5,10.577,
13,20171212113023,20171212124043,114008,14.8,33.6,335.8,375.4,-48.6,-16,13,1,15.416,
13,20171213171014,20171213182903,114244,10.4,33.6,324,375,-9.6,-16,16,5,18.952,
13,20171214092344,20171214101250,114304,19.2,33.2,344.3,371.2,-59.5,-6.6,10,1,11.479,
13,20171214172216,20171214181613,114352,20.4,32,344.9,373.9,-23.9,-16.1,9,2,9.826,
13,20171214181633,20171214182424,114352,32,32.8,373.9,375.7,-16.1,-16.1,9,6,0.718,
13,20171215133503,20171215143221,114455,7.6,29.6,320.9,370,-17.8,-29.9,14,4,17.495,
13,20171215195822,20171215200802,114601,2.8,7.2,252,326,-13,-54.6,15,6,2.852,
13,20171215201031,20171215214621,114601,7.2,35.6,319.1,375,-2.1,-15.9,22,7,23.002,
13,20171216093631,20171216100301,114657,22.4,31.2,342.2,368.2,-14.3,-13.7,7,-1,7.26,
13,20171216132358,20171216143701,114729,16.8,35.6,332.6,374.8,-17.3,-16.2,13,3,15.503,
13,20171216180225,20171216185841,114796,18.8,32.8,339.2,373.8,-6.9,-16.1,14,5,11.487,
13,20171216185901,20171216190701,114796,32.8,33.6,373.7,375.5,-16.1,-16.1,14,9,0.737,
13,20171217135623,20171217151829,114891,13.6,35.6,333,375.6,-57.5,-16.1,13,3,18.036,
13,20171218100533,20171218113523,114985,8.4,32.4,325,375.7,-22.1,-16.1,14,2,19.47,
13,20171219110300,20171219115852,115075,25.2,33.6,365.1,375.7,-52.5,-16.1,9,3,7.345,
13,20171219173038,20171219183440,115144,19.6,34,345.4,375.6,-63.6,-16,13,5,11.969,
13,20171220091009,20171220101330,115213,17.2,34.4,331.4,373.2,-1.9,-16.1,11,1,14.033,
13,20171220162952,20171220174645,115319,12,33.6,329.3,375.7,-8.5,-16.1,18,8,17.377,
13,20171221094447,20171221110747,115411,12.4,35.2,327,375.6,-18.3,-16.1,14,2,18.376,
13,20171222111738,20171222121437,115575,14.4,32,332.9,372.9,-14.7,-16.1,12,3,14.23,
13,20171222172633,20171222181445,115682,12.8,31.2,333.8,371.2,-63.7,-16.2,19,11,14.842,
13,20171222181505,20171222183927,115682,31.2,33.6,371.1,375.7,-16.2,-16.1,20,16,2.316,
13,20171223102544,20171223113321,115776,12.8,34,327.5,372.4,-25,-11.9,15,4,17.362,
13,20171223171539,20171223180723,115817,23.2,32.8,349.7,375.7,-9.4,-16.2,13,7,8.12,
13,20171224162256,20171224174926,115942,11.2,35.6,323.8,375.5,-25.7,-16.2,18,9,20.007,
13,20171224204724,20171224212916,116024,17.6,32.8,335,371.4,-22,-25.8,20,8,12.472,
13,20171225091940,20171225095111,116083,32,35.2,370.7,375.1,-21,-12.1,13,8,2.823,
13,20171225183015,20171225193935,116151,18.8,33.6,339.4,375.6,-14,-15.9,12,3,12.439,
13,20171226070659,20171226080059,116210,18.8,32,339,373.4,-12.6,-16.2,8,-1,10.983,
13,20171226093856,20171226095636,116239,29.6,32,371.2,375.5,-16,-16.1,10,5,1.766,
13,20171226171015,20171226181837,116311,17.6,33.6,337.3,375.7,-14,-16.1,12,4,13.398,
13,20171227091254,20171227094624,116371,32,35.2,370.7,375.6,-29.9,-16.2,10,6,3.065,
13,20171227175711,20171227180701,116426,19.2,23.2,341,359,-16.3,-54.7,7,3,3.254,
13,20171227181036,20171227184037,116426,23.6,31.2,352.9,370.8,-24.2,-11.8,10,5,6.358,
13,20171228143715,20171228160232,116503,10.4,32.4,333.8,375.7,-63.8,-16.2,12,2,18.087,
13,20171229092314,20171229100814,116607,25.2,32.8,366,375.5,-60.4,-16.1,14,8,6.641,
13,20171229145610,20171229161143,116697,13.2,34,329.6,375.6,-9.9,-16.1,17,5,16.994,
13,20171229182305,20171229184645,116724,24.8,30.4,355.3,371.4,-23.1,-16.1,15,8,4.62,
13,20171231084734,20171231090814,116860,16.4,23.2,333.1,359.8,-9.1,-60.9,3,-2,5.311,
13,20171231090944,20171231094124,116860,23.2,31.2,351.4,370.7,-11.9,-16.1,8,1,6.763,
13,20171231151043,20171231163121,116945,8.8,31.2,328.7,375.7,-17.5,-16.1,17,7,17.919,
13,20180101132623,20180101135323,117018,24.4,30.4,365,371.4,-64.8,-16.1,8,3,5.076,
13,20180101170601,20180101181541,117115,12,32.4,328.3,373.9,-9.2,-16.1,17,8,16.757,
13,20180102174845,20180102185445,117243,16.4,33.2,340.8,375.7,-63.6,-16.1,13,4,13.927,
13,20180103142004,20180103151014,117369,20,32.8,342.3,373.5,-21,-11.1,12,4,10.734,
13,20180103175824,20180103185607,117425,22,35.2,342.9,375.6,-16.9,-16.1,14,5,10.925,
13,20180104161914,20180104172848,117597,6.4,29.2,323.3,372.1,-6.4,-6.1,17,5,18.076,
13,20180105155700,20180105170530,117732,16,33.6,335.7,375.1,-19.4,-12.2,14,5,14.324,
13,20180106080258,20180106093830,117839,8.4,34,321.3,375.4,-21.1,-16.1,13,-1,20.648,
13,20180106140949,20180106144209,117925,16.4,29.6,336.2,369.9,-15.3,-29.9,15,6,10.612,
13,20180106180422,20180106183642,117986,16.8,29.2,337.7,368.8,-31.5,-25.8,17,7,10.171,
13,20180107140826,20180107153739,118079,8.8,33.2,324.4,375.7,-23.7,-16.1,15,6,19.683,
13,20180107184757,20180107193228,118139,24.4,35.6,348.5,373.2,-57.1,-16.1,16,9,9.275,
13,20180108085603,20180108100223,118218,15.2,34.4,329.8,373.6,-10,-16.1,13,1,15.543,
13,20180108170055,20180108183523,118341,4.4,31.6,323.5,375.5,-57.5,-16.1,18,5,21.884,
13,20180108210111,20180108212521,118403,19.2,27.6,345,370.2,-10.7,-29.8,16,6,6.868,
13,20180109113300,20180109121434,118470,27.6,32.4,368.1,375.3,-25.3,-12.1,12,7,4.204,
13,20180109151626,20180109161316,118521,22.4,33.2,346.7,375.6,-6,-16,12,6,9.099,
13,20180109180425,20180109181435,118549,26,28.8,357.6,368.9,-25,-24.5,11,5,2.345,
13,20180110150218,20180110162858,118649,10.4,33.6,326.5,375.5,-20.6,-16.3,12,2,18.618,
13,20180111154752,20180111160732,118751,29.2,31.6,368.4,369.2,-35.5,-9.6,4,0,2.263,
13,20180112150449,20180112150549,118813,10,10,336.9,337.6,-29.9,-30,-1,-2,0.168,
13,20180112150729,20180112150809,118813,10,10.4,332.9,337,-8,-29.9,0,-2,0.095,
13,20180112151249,20180112151649,118813,10.4,11.2,333.7,339.7,-11.6,-29.9,0,-1,0.66,
13,20180112151919,20180112163729,118813,11.2,30.4,337.9,375.6,-29.9,-16,9,-1,15.926,
13,20180113175313,20180113190717,118892,14.4,33.6,330.9,375.7,-7.1,-16.2,11,1,15.9,
13,20180114122803,20180114134013,119004,15.6,33.2,335.5,375.4,-20.2,-12.2,13,4,14.302,
13,20180114180940,20180114184842,119056,24.8,33.6,349.8,373.4,-25.1,-16.1,13,7,7.546,
13,20180115151159,20180115163511,119144,8,30.8,332.2,375.6,-63.7,-16.1,13,3,18.631,
13,20180116083700,20180116091640,119201,28.8,33.6,368.8,375.6,-23.5,-15.9,8,4,3.814,
13,20180116181400,20180116195107,119362,4.4,34,305.9,375.5,-3.5,-16,19,7,23.875,
13,20180117141122,20180117151552,119429,18.8,33.6,344.3,375.7,-57.1,-16.1,10,3,12.467,
13,20180118142728,20180118151358,119550,25.2,34.4,350.2,375.7,-14.1,-16,12,7,7.886,
13,20180118175540,20180118183541,119596,27.2,35.6,351.3,374.6,-19.6,-16.2,13,8,7.213,
13,20180119181448,20180119182137,119675,15.2,18,334.2,348.6,-13.9,-59.7,9,5,2.304,
13,20180119182357,20180119192937,119675,18,32.8,341.7,375.8,-10,-16,14,6,12.472,
13,20180120143207,20180120160335,119832,5.6,31.2,322,375.6,-20.5,-16.1,18,7,20.637,
13,20180120180233,20180120182153,119870,23.6,28.8,355.7,371.1,-18.2,-16,16,10,4.166,
13,20180121085650,20180121092443,119915,30.8,34.4,369.3,373.7,-25.6,-12,9,5,2.842,
13,20180121092503,20180121093235,119915,34.4,35.2,374,375.7,-16.1,-16.2,9,5,0.613,
13,20180121152920,20180121165032,120025,7.6,30.8,326.8,375.3,-19.2,-12.2,17,5,18.936,
13,20180121213529,20180121220900,120077,29.2,33.6,369.3,375.5,-29.8,-16.2,14,7,3.575,
13,20180122175010,20180122184842,120219,24,35.2,347.7,375.5,-31.7,-16.1,10,2,9.204,
13,20180125154516,20180125154926,120565,32,32.4,374.3,375.4,-16,-16.1,13,8,0.389,
13,20180125175740,20180125180810,120606,24.8,29.2,347.3,366.5,-7.6,-25.4,13,4,3.855,
13,20180127122530,20180127131050,120830,25.6,32,368.8,375.5,-60,-15.9,11,5,5.415,
13,20180128150917,20180128154228,120980,30.4,33.6,371.5,375.4,-29.8,-16.1,13,8,2.84,
13,20180128180425,20180128180846,121028,24.4,26.4,348.6,360.7,-18.9,-59.6,11,4,1.459,
13,20180129071627,20180129081547,121047,20,29.6,342,369.3,-16.6,-11,2,-5,8.063,
13,20180129114841,20180129125531,121128,11.2,32.4,329.1,373.6,-41.1,-16.1,14,2,17.447,
13,20180129173229,20180129184459,121222,15.2,35.2,333.4,375.5,-45.6,-16.1,18,7,16.419,
13,20180129204300,20180129212440,121296,20.8,33.6,340.8,371.5,-14.6,-16,19,7,10.236,
13,20180130073900,20180130085430,121365,16,33.2,335.1,375.5,-16.4,-16.1,10,-2,14.122,
13,20180130153543,20180130161823,121454,27.2,33.2,367,375.6,-30,-16,14,10,5.005,
13,20180131181230,20180131192034,121616,16,33.2,335.9,375.6,-25.2,-16.1,14,5,14.245,
13,20180201115635,20180201125625,121719,19.2,33.6,340.4,375.6,-8.6,-16.1,12,4,11.007,
13,20180201172722,20180201182442,121823,14.4,32.8,338.5,372.6,-60.1,-16,19,9,14.35,
13,20180202190651,20180202192143,121913,31.6,33.2,371.7,374.3,-9.9,-10.4,9,6,1.201,
13,20180202214533,20180202224313,121996,12,31.6,334.1,372.2,-75.2,-9.7,18,5,15.897,
13,20180203112325,20180203124849,122076,5.6,30.4,323.1,375.4,-22,-16.1,14,1,19.972,
13,20180204151053,20180204161443,122252,15.6,33.2,334.9,375.6,-16.1,-16,16,5,14.567,
13,20180205083936,20180205100726,122324,12.8,32.4,332,375.3,-29.9,-15.9,9,-2,16.055,
13,20180205143535,20180205153658,122394,20,33.6,342.6,375.6,-15.6,-16.2,11,2,11.109,
13,20180206072540,20180206074630,122461,17.2,20.8,336.1,349.7,-16.1,-23.6,-2,-7,2.88,
13,20180206074840,20180206084859,122461,20.8,30.4,345.2,369.4,-6.2,-9.2,2,-6,7.986,
13,20180206150914,20180206162644,122530,13.2,32,331.6,375.6,-5.1,-12.2,11,2,15.531,
13,20180207094726,20180207100226,122600,32.4,33.6,372.4,375.5,-12.2,-16.1,8,5,1.231,
13,20180208180628,20180208184314,122753,26,30.8,368.5,375.6,-29.8,-16.1,14,11,4.063,
13,20180209144344,20180209153004,122843,12.8,28.8,332.3,371.7,-14,-25.1,12,3,13.11,
13,20180209192543,20180209203214,122908,16,32.8,335.7,374.5,-18.2,-16.1,15,5,13.835,
13,20180210133150,20180210145010,122995,11.6,32.8,330.3,375.5,-26.1,-16.2,12,1,17.375,
13,20180210182402,20180210193803,123081,12,32,331.1,375.4,-6.8,-16.1,17,5,16.133,
13,20180212125401,20180212133321,123171,28,34,366.5,375.7,-29.9,-16,12,8,5.065,
13,20180219173355,20180219175015,123661,33.6,35.2,372.2,375.6,-16.1,-16.2,19,16,1.503,
13,20180221154756,20180221165617,123763,12,32.8,331.7,375.7,-22.8,-16.2,17,6,16.718,
13,20180222151706,20180222160706,123821,21.6,33.2,348.6,375.8,-45,-16,12,5,9.551,
13,20180224140735,20180224151956,123915,29,78,330.7,374.8,-8.8,-16.1,14,5,16.008,
13,20180224173716,20180224183336,123977,54,84,346.1,375.6,-17.1,-16,17,10,10.018,
13,20180225164808,20180225175728,124066,38,82,334.4,375.8,-13.5,-16,15,5,14.737,
13,20180226101701,20180226110509,124152,52,83,354.7,374.1,-65.7,-16.2,14,6,10.127,
13,20180226175136,20180226184408,124205,57,84,349.4,375.7,-22.6,-16.1,15,11,9.145,
13,20180227083852,20180227084002,124252,61,62,344.7,353.6,-4.1,-59,7,4,0.376,
13,20180227084151,20180227093052,124252,62,87,347.4,374.4,-7.7,-16,10,4,8.432,
13,20180227093112,20180227093752,124252,87,89,374,375.4,-11.8,-11.9,10,7,0.541,
13,20180227173814,20180227183946,124319,51,84,343.7,375.7,-21.2,-16,12,6,11.152,
13,20180228120916,20180228131959,124402,34,82,332.2,375.6,-5.6,-16.1,15,5,15.685,
13,20180228181110,20180228185621,124472,52,82,343.6,372.8,-8.1,-7.6,17,10,10.008,
13,20180301103827,20180301114841,124549,36,82,334.6,375.6,-22.1,-16.1,13,4,14.98,
