charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc
-30.0,371.4,78.0,14.811,31,23,-8.2,329.8,32.0,134160.0,13,2018,5,1,1,12,0,2018-05-01 12:16:40,2018-05-01 13:00:30,2630.0,0.7305555555555555,41.599999999999966,46.0,52.0,62.96577946768061,8,112.0,2.1538461538461537,912.4833333333333,0.9043478260869557
-16.2,375.7,88.0,13.696,32,26,-59.6,341.3,47.0,134242.0,13,2018,5,1,1,16,0,2018-05-01 16:34:41,2018-05-01 17:33:22,3521.0,0.9780555555555556,34.39999999999998,41.0,31.0,41.9199091167282,6,82.0,2.6451612903225805,214.18333333333334,0.8390243902439019
-16.2,372.2,76.0,16.303,30,22,-15.8,329.1,26.0,134371.0,13,2018,5,2,2,20,0,2018-05-02 20:13:30,2018-05-02 21:05:50,3140.0,0.8722222222222222,43.099999999999966,50.0,62.0,57.324840764331206,8,129.0,2.0806451612903225,1600.1333333333334,0.8619999999999993
-16.2,374.0,80.0,15.671,26,18,-21.0,332.4,32.0,134479.0,13,2018,5,4,4,9,0,2018-05-04 09:15:09,2018-05-04 10:15:32,3623.0,1.006388888888889,41.60000000000002,48.0,44.0,47.69528015456803,8,108.0,2.4545454545454546,2169.3166666666666,0.8666666666666671
-16.1,375.8,86.0,6.3420000000000005,30,25,-43.9,359.2,68.0,134521.0,13,2018,5,4,4,15,0,2018-05-04 15:42:05,2018-05-04 16:19:15,2230.0,0.6194444444444445,16.600000000000023,18.0,12.0,29.05829596412556,5,42.0,3.5,326.55,0.9222222222222235
-16.2,375.8,87.0,16.672,32,23,-8.8,331.7,36.0,134642.0,13,2018,5,5,5,15,0,2018-05-05 15:06:02,2018-05-05 16:11:52,3950.0,1.0972222222222223,44.10000000000002,51.0,50.0,46.48101265822785,9,121.0,2.42,1366.7833333333333,0.8647058823529417
-16.1,372.8,76.0,20.913,30,20,-9.0,318.9,10.0,134805.0,13,2018,5,6,6,11,0,2018-05-06 11:46:08,2018-05-06 12:54:18,4090.0,1.136111111111111,53.900000000000034,66.0,77.0,58.09290953545232,10,163.0,2.116883116883117,1174.2666666666667,0.8166666666666672
-16.2,373.7,81.0,15.970999999999998,37,30,-2.3,331.4,32.0,134918.0,13,2018,5,6,6,18,0,2018-05-06 18:52:28,2018-05-06 19:48:49,3381.0,0.9391666666666667,42.30000000000001,49.0,44.0,52.17391304347826,7,113.0,2.5681818181818183,358.1666666666667,0.8632653061224492
-16.4,375.8,87.0,15.29,33,25,-63.9,337.8,40.0,135022.0,13,2018,5,0,7,16,0,2018-05-07 16:39:46,2018-05-07 17:44:07,3861.0,1.0725,38.0,47.0,41.0,43.82284382284382,8,104.0,2.5365853658536586,1250.95,0.8085106382978723
-16.3,375.8,86.0,18.239,31,22,-61.9,330.8,30.0,135164.0,13,2018,5,1,8,12,0,2018-05-08 12:39:50,2018-05-08 13:49:45,4195.0,1.1652777777777779,45.0,56.0,57.0,48.05721096543504,9,142.0,2.491228070175439,1135.7166666666667,0.8035714285714286
-16.3,375.8,86.0,9.14,32,28,-107.6,355.8,59.0,135232.0,13,2018,5,1,8,19,0,2018-05-08 19:40:42,2018-05-08 20:26:22,2740.0,0.7611111111111111,20.0,27.0,27.0,35.47445255474453,4,68.0,2.5185185185185186,350.95,0.7407407407407407
-16.6,372.5,84.0,14.962,35,25,-109.0,337.3,38.0,135354.0,13,2018,5,3,10,20,0,2018-05-10 20:11:26,2018-05-10 20:53:56,2550.0,0.7083333333333334,35.19999999999999,46.0,48.0,64.94117647058823,10,122.0,2.5416666666666665,2865.0666666666666,0.7652173913043476
-16.1,375.8,86.0,10.072000000000001,27,23,-64.9,352.5,57.0,135423.0,13,2018,5,4,11,11,0,2018-05-11 11:25:04,2018-05-11 12:12:54,2870.0,0.7972222222222223,23.30000000000001,29.0,27.0,36.37630662020906,4,69.0,2.5555555555555554,871.1333333333333,0.8034482758620693
-30.0,370.2,75.0,14.897,32,24,-65.6,331.8,29.0,135556.0,13,2018,5,4,11,20,0,2018-05-11 20:18:10,2018-05-11 20:59:53,2503.0,0.6952777777777778,38.39999999999998,46.0,57.0,66.16060727127447,8,133.0,2.3333333333333335,485.26666666666665,0.8347826086956517
-16.3,375.7,78.0,19.182000000000002,27,18,-63.9,329.4,20.0,135675.0,13,2018,5,6,13,10,0,2018-05-13 10:06:56,2018-05-13 11:20:33,4417.0,1.2269444444444444,46.30000000000001,58.0,55.0,47.271904007244736,9,119.0,2.1636363636363636,2227.05,0.7982758620689657
-11.4,372.0,84.0,16.845,37,29,-81.7,331.3,32.0,135804.0,13,2018,5,6,13,18,0,2018-05-13 18:54:46,2018-05-13 19:47:26,3160.0,0.8777777777777778,40.69999999999999,52.0,46.0,59.24050632911393,8,129.0,2.8043478260869565,454.21666666666664,0.7826923076923075
-59.8,335.9,25.0,2.9139999999999997,33,29,-1.3,321.7,15.0,135949.0,13,2018,5,0,14,15,0,2018-05-14 15:39:49,2018-05-14 15:48:48,539.0,0.14972222222222223,14.199999999999989,10.0,69.0,66.79035250463822,4,145.0,2.101449275362319,1192.3833333333334,1.4199999999999988
-16.3,375.7,85.0,17.782,37,30,-16.5,332.0,30.0,135949.0,13,2018,5,0,14,16,0,2018-05-14 16:50:09,2018-05-14 18:00:29,4220.0,1.1722222222222223,43.69999999999999,55.0,-5.0,46.91943127962085,7,0.0,-0.0,61.35,0.7945454545454543
-16.1,375.8,79.0,19.185,36,28,-19.8,326.8,20.0,136091.0,13,2018,5,1,15,11,0,2018-05-15 11:04:41,2018-05-15 12:17:01,4340.0,1.2055555555555555,49.0,59.0,65.0,48.94009216589862,8,142.0,2.1846153846153844,1024.2,0.8305084745762712
-16.1,375.8,87.0,9.96,35,31,-12.0,349.2,57.0,136167.0,13,2018,5,1,15,18,0,2018-05-15 18:15:09,2018-05-15 19:02:39,2850.0,0.7916666666666666,26.600000000000023,30.0,22.0,37.89473684210527,4,76.0,3.4545454545454546,358.1333333333333,0.8866666666666674
-16.3,375.8,88.0,14.661,34,26,-21.5,337.6,43.0,136278.0,13,2018,5,2,16,16,0,2018-05-16 16:38:50,2018-05-16 17:40:15,3685.0,1.023611111111111,38.19999999999999,45.0,44.0,43.96200814111262,8,111.0,2.522727272727273,1296.1833333333334,0.8488888888888886
-22.3,371.5,80.0,12.498,29,21,-57.7,338.7,42.0,136386.0,13,2018,5,3,17,15,0,2018-05-17 15:02:03,2018-05-17 15:42:59,2456.0,0.6822222222222222,32.80000000000001,38.0,46.0,55.700325732899024,8,108.0,2.347826086956522,1281.8,0.8631578947368425
-16.4,372.9,83.0,16.598,35,25,-97.8,332.8,32.0,136502.0,13,2018,5,3,17,20,0,2018-05-17 20:39:53,2018-05-17 21:27:13,2840.0,0.7888888888888889,40.099999999999966,51.0,48.0,64.64788732394366,10,116.0,2.4166666666666665,296.9,0.7862745098039209
-29.8,366.4,74.0,7.154,32,26,-109.3,349.5,52.0,136583.0,13,2018,5,4,18,20,0,2018-05-18 20:40:45,2018-05-18 20:55:55,910.0,0.25277777777777777,16.899999999999977,22.0,31.0,87.03296703296704,6,81.0,2.6129032258064515,1393.5333333333333,0.7681818181818172
-16.3,375.7,79.0,19.895,36,27,-59.7,327.3,18.0,136688.0,13,2018,5,5,19,13,0,2018-05-19 13:51:15,2018-05-19 15:07:47,4592.0,1.2755555555555556,48.39999999999998,61.0,56.0,47.822299651567945,9,105.0,1.875,1015.3333333333334,0.7934426229508194
-16.1,372.7,83.0,15.151,28,20,-45.6,333.5,37.0,136804.0,13,2018,5,6,20,14,0,2018-05-20 14:37:01,2018-05-20 15:31:01,3240.0,0.9,39.19999999999999,46.0,42.0,51.11111111111111,8,116.0,2.761904761904762,1409.2333333333333,0.852173913043478
-11.4,375.5,87.0,10.568,28,22,-81.6,353.2,56.0,136866.0,13,2018,5,6,20,19,0,2018-05-20 19:48:01,2018-05-20 20:50:11,3730.0,1.0361111111111112,22.30000000000001,31.0,27.0,29.919571045576404,6,62.0,2.2962962962962963,257.0,0.7193548387096778
-16.2,375.8,85.0,9.186,36,31,-18.8,351.0,58.0,137409.0,13,2018,5,4,25,19,0,2018-05-25 19:16:29,2018-05-25 20:01:19,2690.0,0.7472222222222222,24.80000000000001,27.0,30.0,36.133828996282524,5,67.0,2.2333333333333334,422.6333333333333,0.918518518518519
-16.2,375.8,88.0,11.939,35,28,-4.0,343.8,51.0,137486.0,13,2018,5,5,26,17,0,2018-05-26 17:38:41,2018-05-26 18:31:21,3160.0,0.8777777777777778,32.0,37.0,34.0,42.151898734177216,7,77.0,2.264705882352941,1297.3666666666666,0.8648648648648649
-24.1,366.1,72.0,16.744,42,29,-109.0,324.9,20.0,137625.0,13,2018,5,6,27,13,0,2018-05-27 13:25:31,2018-05-27 13:55:01,1770.0,0.49166666666666664,41.200000000000045,52.0,68.0,105.76271186440678,13,139.0,2.0441176470588234,1134.1666666666667,0.7923076923076932
-16.3,375.5,78.0,17.866,30,21,-65.8,333.4,24.0,137717.0,13,2018,5,1,29,10,0,2018-05-29 10:59:35,2018-05-29 12:08:06,4111.0,1.1419444444444444,42.10000000000002,54.0,48.0,47.2877645341766,9,92.0,1.9166666666666667,2704.5666666666666,0.77962962962963
-16.3,374.4,86.0,13.677,38,28,-65.8,341.9,44.0,137803.0,13,2018,5,2,30,16,0,2018-05-30 16:09:20,2018-05-30 17:03:50,3270.0,0.9083333333333333,32.5,42.0,34.0,46.23853211009175,10,86.0,2.5294117647058822,1681.2333333333333,0.7738095238095238
-16.2,375.8,87.0,15.519,42,33,-64.5,337.9,40.0,138014.0,13,2018,5,3,31,19,0,2018-05-31 19:05:57,2018-05-31 20:07:17,3680.0,1.0222222222222221,37.900000000000034,47.0,46.0,45.97826086956522,9,211.0,4.586956521739131,1562.1166666666666,0.806382978723405
-16.3,375.9,86.0,17.274,39,29,-22.6,330.6,33.0,138219.0,13,2018,6,5,2,12,0,2018-06-02 12:42:56,2018-06-02 13:50:56,4080.0,1.1333333333333333,45.299999999999955,53.0,54.0,46.76470588235294,10,205.0,3.7962962962962963,2435.65,0.8547169811320746
-16.1,375.8,89.0,12.725,41,35,-9.6,342.6,51.0,138303.0,13,2018,6,5,2,19,0,2018-06-02 19:56:02,2018-06-02 20:50:32,3270.0,0.9083333333333333,33.19999999999999,38.0,35.0,41.8348623853211,6,84.0,2.4,365.1,0.8736842105263155
-16.3,375.8,87.0,16.014,37,29,-59.8,335.8,39.0,138418.0,13,2018,6,6,3,15,0,2018-06-03 15:46:45,2018-06-03 16:51:11,3866.0,1.073888888888889,40.0,48.0,50.0,44.69736161407139,8,115.0,2.3,1136.2166666666667,0.8333333333333334
-16.3,375.8,88.0,13.834000000000001,33,25,-59.6,341.5,46.0,138516.0,13,2018,6,0,4,11,0,2018-06-04 11:19:06,2018-06-04 12:18:40,3574.0,0.9927777777777778,34.30000000000001,42.0,41.0,42.305540011191944,8,98.0,2.3902439024390243,1107.9166666666667,0.816666666666667
-16.1,374.5,89.0,12.974,41,33,-46.9,341.7,50.0,138592.0,13,2018,6,0,4,18,0,2018-06-04 18:34:12,2018-06-04 19:24:52,3040.0,0.8444444444444444,32.80000000000001,39.0,38.0,46.18421052631579,8,76.0,2.0,375.53333333333336,0.8410256410256414
-15.4,375.8,82.0,18.578,42,32,-2.9,327.6,25.0,138694.0,13,2018,6,1,5,16,0,2018-06-05 16:08:26,2018-06-05 17:29:30,4864.0,1.3511111111111112,48.19999999999999,57.0,64.0,42.1875,10,102.0,1.59375,1243.5666666666666,0.8456140350877192
-16.2,375.8,80.0,17.146,38,30,-25.8,331.3,29.0,138810.0,13,2018,6,2,6,14,0,2018-06-06 14:06:45,2018-06-06 15:15:41,4136.0,1.1488888888888888,44.5,51.0,53.0,44.39071566731141,8,116.0,2.188679245283019,1237.25,0.8725490196078431
-11.5,375.6,88.0,14.788,37,29,-28.2,337.4,43.0,138902.0,13,2018,6,3,7,13,0,2018-06-07 13:19:56,2018-06-07 14:27:39,4063.0,1.128611111111111,38.200000000000045,45.0,37.0,39.87201575190746,8,92.0,2.4864864864864864,1324.25,0.8488888888888899
-29.4,371.0,76.0,13.939,38,27,-59.7,335.1,34.0,139007.0,13,2018,6,4,8,17,0,2018-06-08 17:04:42,2018-06-08 17:49:23,2681.0,0.7447222222222222,35.89999999999998,42.0,54.0,56.39686684073107,11,105.0,1.9444444444444444,1597.05,0.8547619047619042
-16.1,375.8,88.0,14.589,32,25,-8.4,336.5,44.0,139098.0,13,2018,6,5,9,11,0,2018-06-09 11:55:04,2018-06-09 12:55:24,3620.0,1.0055555555555555,39.30000000000001,44.0,32.0,43.75690607734807,7,91.0,2.84375,1085.6833333333334,0.8931818181818184
-16.3,375.8,79.0,19.723,33,24,-65.8,327.3,18.0,139241.0,13,2018,6,6,10,13,0,2018-06-10 13:56:09,2018-06-10 15:11:31,4522.0,1.2561111111111112,48.5,61.0,70.0,48.562582927908004,9,143.0,2.0428571428571427,1500.75,0.7950819672131147
-16.1,375.8,87.0,13.655,29,22,-2.9,338.4,46.0,139348.0,13,2018,6,0,11,11,0,2018-06-11 11:17:49,2018-06-11 12:19:59,3730.0,1.0361111111111112,37.400000000000034,41.0,33.0,39.571045576407506,7,107.0,3.242424242424242,1206.3,0.9121951219512203
-16.2,374.5,86.0,17.29,31,24,-65.8,333.5,33.0,139462.0,13,2018,6,2,13,10,0,2018-06-13 10:44:48,2018-06-13 11:48:30,3822.0,1.0616666666666668,41.0,53.0,54.0,49.9215070643642,7,114.0,2.111111111111111,2784.8166666666666,0.7735849056603774
-16.3,375.6,88.0,12.462,31,25,-65.9,345.8,49.0,139557.0,13,2018,6,2,13,18,0,2018-06-13 18:58:17,2018-06-13 19:52:48,3271.0,0.9086111111111111,29.80000000000001,39.0,37.0,42.92265362274534,6,95.0,2.5675675675675675,429.78333333333336,0.7641025641025644
-16.4,375.5,88.0,17.791,36,25,-65.9,332.2,34.0,139676.0,13,2018,6,3,14,14,0,2018-06-14 14:49:18,2018-06-14 16:00:21,4263.0,1.1841666666666666,43.30000000000001,54.0,54.0,45.60168895144265,11,119.0,2.2037037037037037,1136.5,0.801851851851852
-16.2,375.8,81.0,17.066,35,27,-15.0,330.9,29.0,139790.0,13,2018,6,4,15,15,0,2018-06-15 15:09:15,2018-06-15 16:18:05,4130.0,1.1472222222222221,44.900000000000034,52.0,59.0,45.326876513317195,8,114.0,1.9322033898305084,1388.9,0.8634615384615392
-12.7,375.7,89.0,20.044,38,27,-7.1,323.5,27.0,139928.0,13,2018,6,0,18,13,0,2018-06-18 13:23:06,2018-06-18 14:45:56,4970.0,1.3805555555555555,52.19999999999999,62.0,54.0,44.90945674044266,11,138.0,2.5555555555555554,4145.016666666666,0.8419354838709675
-16.3,375.8,86.0,17.781,33,26,-15.5,335.2,40.0,140034.0,13,2018,6,1,19,9,0,2018-06-19 09:32:25,2018-06-19 10:34:26,3721.0,1.033611111111111,40.60000000000002,46.0,49.0,44.504165546896,7,106.0,2.163265306122449,1126.4833333333333,0.8826086956521744
-16.2,375.7,85.0,17.159000000000002,40,31,-16.1,330.8,33.0,140145.0,13,2018,6,2,20,17,0,2018-06-20 17:55:25,2018-06-20 19:03:27,4082.0,1.133888888888889,44.89999999999998,52.0,53.0,45.859872611464965,9,111.0,2.0943396226415096,1880.9833333333333,0.8634615384615381
-16.2,375.8,88.0,18.391,43,33,-16.5,328.3,31.0,140266.0,13,2018,6,3,21,19,0,2018-06-21 19:40:44,2018-06-21 20:52:54,4330.0,1.2027777777777777,47.5,57.0,54.0,47.390300230946885,10,121.0,2.240740740740741,1477.2833333333333,0.8333333333333334
-16.3,375.8,82.0,18.014,38,31,-22.8,329.1,27.0,140385.0,13,2018,6,4,22,15,0,2018-06-22 15:01:03,2018-06-22 16:11:43,4240.0,1.1777777777777778,46.69999999999999,55.0,61.0,46.698113207547166,7,119.0,1.9508196721311475,1088.15,0.8490909090909089
-16.3,372.1,74.0,19.262999999999998,40,30,-59.5,323.6,14.0,140535.0,13,2018,6,5,23,13,0,2018-06-23 13:13:14,2018-06-23 14:17:19,3845.0,1.0680555555555555,48.5,60.0,68.0,56.17685305591677,10,150.0,2.2058823529411766,1261.5166666666667,0.8083333333333333
-16.3,374.7,78.0,1.258,40,37,-16.3,372.1,74.0,140535.0,13,2018,6,5,23,14,0,2018-06-23 14:17:50,2018-06-23 14:30:14,744.0,0.20666666666666667,2.599999999999966,4.0,0.0,19.35483870967742,3,0.0,,0.5166666666666667,0.6499999999999915
-16.3,375.7,80.0,16.771,43,36,-65.9,334.1,28.0,140634.0,13,2018,6,5,23,19,0,2018-06-23 19:15:47,2018-06-23 20:24:31,4124.0,1.1455555555555557,41.599999999999966,52.0,50.0,45.39282250242483,7,99.0,1.98,285.55,0.7999999999999994
-16.3,373.9,88.0,21.32,44,35,-14.3,319.5,22.0,140758.0,13,2018,6,6,24,15,0,2018-06-24 15:18:07,2018-06-24 16:48:00,5393.0,1.4980555555555555,54.39999999999998,66.0,58.0,44.05711106990544,9,124.0,2.1379310344827585,1133.6,0.8242424242424239
-16.3,375.7,80.0,21.745,41,32,-54.5,323.5,14.0,140908.0,13,2018,6,0,25,16,0,2018-06-25 16:45:24,2018-06-25 17:54:47,4163.0,1.156388888888889,52.19999999999999,66.0,74.0,57.074225318280085,9,150.0,2.027027027027027,1437.4,0.7909090909090908
-16.3,375.7,89.0,13.042,37,30,-24.5,342.0,49.0,140981.0,13,2018,6,1,26,16,0,2018-06-26 16:35:07,2018-06-26 17:31:07,3360.0,0.9333333333333333,33.69999999999999,40.0,31.0,42.857142857142854,7,73.0,2.3548387096774195,1360.3333333333333,0.8424999999999997
-15.1,374.4,86.0,17.99,38,27,-59.0,330.4,30.0,141592.0,13,2018,7,6,1,12,0,2018-07-01 12:05:54,2018-07-01 13:19:44,4430.0,1.2305555555555556,44.0,56.0,59.0,45.5079006772009,11,611.0,10.35593220338983,6874.783333333334,0.7857142857142857
-11.7,371.8,83.0,11.087,40,33,-11.7,341.9,49.0,141661.0,13,2018,7,6,1,17,0,2018-07-01 17:02:36,2018-07-01 17:41:16,2320.0,0.6444444444444445,29.900000000000034,34.0,37.0,52.75862068965517,7,69.0,1.864864864864865,222.86666666666667,0.8794117647058833
-16.2,375.2,85.0,20.409000000000002,40,31,-55.2,323.5,22.0,141781.0,13,2018,7,0,2,17,0,2018-07-02 17:59:48,2018-07-02 19:12:04,4336.0,1.2044444444444444,51.69999999999999,63.0,61.0,52.306273062730625,9,120.0,1.9672131147540983,1458.5333333333333,0.8206349206349205
-15.3,374.9,84.0,15.927999999999999,36,27,-48.8,334.4,35.0,141898.0,13,2018,7,1,3,13,0,2018-07-03 13:13:01,2018-07-03 14:22:11,4150.0,1.1527777777777777,40.5,49.0,50.0,42.506024096385545,9,117.0,2.34,1080.95,0.826530612244898
-16.0,374.0,89.0,10.423,38,33,-108.8,351.3,58.0,141958.0,13,2018,7,1,3,18,0,2018-07-03 18:23:12,2018-07-03 19:04:42,2490.0,0.6916666666666667,22.69999999999999,31.0,26.0,44.81927710843374,5,60.0,2.3076923076923075,241.01666666666668,0.7322580645161286
-16.1,374.6,31.2,0.084,0,0,-16.1,374.0,31.2,135930.0,14,2017,11,2,1,0,0,2017-11-01 00:17:54,2017-11-01 00:18:44,50.0,0.013888888888888888,0.6000000000000227,0.0,57.8,0.0,0,,,-352486.8,inf
-64.2,328.0,6.4,0.569,0,0,-59.9,325.0,5.6,136063.0,14,2017,11,2,1,18,0,2017-11-01 18:07:57,2017-11-01 18:09:37,100.0,0.027777777777777776,3.0,0.8000000000000007,25.6,28.800000000000026,0,133.0,5.1953125,1069.2166666666667,3.749999999999997
-50.3,363.9,23.6,13.623,0,0,-2.0,322.7,6.4,136063.0,14,2017,11,2,1,18,0,2017-11-01 18:11:47,2017-11-01 18:52:27,2440.0,0.6777777777777778,41.19999999999999,17.200000000000003,0.0,25.377049180327873,0,0.0,,2.1666666666666665,2.3953488372093013
-16.4,374.6,34.4,15.671,0,0,-2.4,333.1,15.2,136105.0,14,2017,11,2,1,22,0,2017-11-01 22:11:33,2017-11-01 23:11:54,3621.0,1.0058333333333334,41.5,19.2,8.400000000000002,19.08864954432477,0,42.0,4.999999999999999,199.1,2.1614583333333335
-88.6,365.1,26.0,7.0729999999999995,0,0,-88.7,342.2,17.2,136199.0,14,2017,11,3,2,13,0,2017-11-02 13:36:08,2017-11-02 13:49:38,810.0,0.225,22.900000000000034,8.8,17.2,39.111111111111114,0,94.0,5.465116279069767,864.2333333333333,2.602272727272731
-16.4,370.6,32.8,16.442999999999998,0,0,-98.5,331.5,12.8,136270.0,14,2017,11,3,2,17,0,2017-11-02 17:36:05,2017-11-02 18:23:05,2820.0,0.7833333333333333,39.10000000000002,19.999999999999996,13.2,25.531914893617017,0,71.0,5.378787878787879,226.45,1.9550000000000014
-18.3,374.5,31.2,20.324,0,0,-109.4,326.7,6.4,136376.0,14,2017,11,3,2,22,0,2017-11-02 22:54:18,2017-11-02 23:59:59,3941.0,1.0947222222222222,47.80000000000001,24.799999999999997,26.4,22.654148693225068,0,106.0,4.015151515151516,271.21666666666664,1.9274193548387104
-29.6,364.2,24.8,5.832999999999999,26,19,-105.0,357.9,18.0,136494.0,14,2017,11,4,3,19,0,2017-11-03 19:36:41,2017-11-03 19:53:41,1020.0,0.2833333333333333,6.300000000000011,6.800000000000001,13.2,24.000000000000004,7,118.0,8.93939393939394,1176.7,0.9264705882352957
-16.3,374.5,31.2,15.714,28,15,-1.0,332.8,12.0,136536.0,14,2017,11,4,3,23,0,2017-11-03 23:12:37,2017-11-04 00:19:54,4037.0,1.121388888888889,41.69999999999999,19.2,12.8,17.12162496903641,13,42.0,3.28125,198.93333333333334,2.1718749999999996
-16.4,374.6,31.2,18.548,25,14,-0.6,326.2,8.4,136646.0,14,2017,11,5,4,18,0,2017-11-04 18:15:46,2017-11-04 19:21:56,3970.0,1.1027777777777779,48.400000000000034,22.799999999999997,22.799999999999997,20.67506297229219,11,110.0,4.824561403508772,1075.8666666666666,2.1228070175438614
-7.7,374.6,36.0,6.287000000000001,23,16,-1.9,356.5,28.4,136671.0,14,2017,11,5,4,21,0,2017-11-04 21:36:52,2017-11-04 23:46:52,7800.0,2.1666666666666665,18.100000000000023,7.600000000000001,2.8000000000000007,3.5076923076923086,7,25.0,8.928571428571427,134.93333333333334,2.3815789473684235
-16.4,374.6,31.2,17.715,26,15,-1.0,328.0,9.6,137853.0,14,2017,11,4,10,13,0,2017-11-10 13:56:10,2017-11-10 15:01:00,3890.0,1.0805555555555555,46.60000000000002,21.6,26.4,19.989717223650388,11,1182.0,44.77272727272727,8049.3,2.1574074074074083
-30.1,362.4,23.2,14.54,27,14,-5.6,319.5,4.8,137963.0,14,2017,11,4,10,21,0,2017-11-10 21:42:55,2017-11-10 22:06:25,1410.0,0.39166666666666666,42.89999999999998,18.4,26.4,46.97872340425532,13,110.0,4.166666666666667,401.9166666666667,2.3315217391304337
-11.3,370.3,28.4,11.436,29,16,-5.6,337.7,14.4,138003.0,14,2017,11,4,10,23,0,2017-11-10 23:55:15,2017-11-11 00:33:53,2318.0,0.6438888888888888,32.60000000000002,13.999999999999998,8.799999999999999,21.74288179465056,13,40.0,4.545454545454546,108.83333333333333,2.3285714285714305
-17.4,374.6,30.8,18.598,23,12,-85.0,333.3,8.0,138092.0,14,2017,11,5,11,14,0,2017-11-11 14:56:55,2017-11-11 16:12:07,4512.0,1.2533333333333334,41.30000000000001,22.8,20.4,18.19148936170213,11,89.0,4.362745098039216,863.0333333333333,1.8114035087719302
-16.1,374.3,34.0,23.241999999999997,28,12,-85.1,320.8,5.2,138210.0,14,2017,11,5,11,23,0,2017-11-11 23:30:04,2017-11-12 00:53:21,4997.0,1.3880555555555556,53.5,28.8,25.6,20.748449069441666,16,118.0,4.609375,437.95,1.8576388888888888
-17.4,370.4,28.8,14.845999999999998,21,12,-64.1,333.9,10.4,138301.0,14,2017,11,6,12,17,0,2017-11-12 17:18:06,2017-11-12 18:08:16,3010.0,0.8361111111111111,36.5,18.4,23.6,22.006644518272424,9,91.0,3.8559322033898304,984.75,1.9836956521739133
-7.9,374.7,35.2,12.882,16,11,-8.5,339.5,19.2,138349.0,14,2017,11,6,12,22,0,2017-11-12 22:23:02,2017-11-13 02:42:39,15577.0,4.326944444444444,35.19999999999999,16.000000000000004,9.600000000000001,3.6977595172369533,5,48.0,4.999999999999999,254.76666666666668,2.199999999999999
-16.0,374.3,34.0,16.664,24,14,-88.7,341.2,14.4,138455.0,14,2017,11,0,13,10,0,2017-11-13 10:58:00,2017-11-13 11:59:20,3680.0,1.0222222222222221,33.10000000000002,19.6,20.800000000000004,19.173913043478265,10,106.0,5.096153846153845,495.35,1.6887755102040827
-16.0,373.1,32.8,14.824000000000002,19,10,-84.6,340.5,14.8,138713.0,14,2017,11,1,14,15,0,2017-11-14 15:58:28,2017-11-14 17:05:18,4010.0,1.113888888888889,32.60000000000002,17.999999999999996,19.2,16.15960099750623,9,258.0,13.4375,1679.1333333333334,1.8111111111111127
-61.3,344.0,13.6,7.4479999999999995,15,9,-29.6,319.1,3.6,138804.0,14,2017,11,2,15,0,0,2017-11-15 00:48:33,2017-11-15 01:11:59,1406.0,0.39055555555555554,24.899999999999977,10.0,29.199999999999996,25.604551920341393,6,91.0,3.116438356164384,463.25,2.4899999999999975
-118.1,364.2,20.4,4.965,18,10,-85.9,346.8,14.0,138804.0,14,2017,11,2,15,1,0,2017-11-15 01:22:03,2017-11-15 01:31:13,550.0,0.1527777777777778,17.399999999999977,6.399999999999999,-0.40000000000000036,41.890909090909076,8,0.0,-0.0,10.066666666666666,2.718749999999997
-11.2,374.1,31.6,8.926,22,14,-117.7,362.6,20.8,138804.0,14,2017,11,2,15,1,0,2017-11-15 01:36:02,2017-11-15 02:46:22,4220.0,1.1722222222222223,11.5,10.8,-0.40000000000000213,9.213270142180095,8,0.0,-0.0,4.816666666666666,1.0648148148148147
-16.2,371.5,30.8,20.414,18,9,-9.2,331.6,12.8,138898.0,14,2017,11,2,15,15,0,2017-11-15 15:08:23,2017-11-15 16:50:45,6142.0,1.7061111111111111,39.89999999999998,18.0,18.8,10.550309345490069,9,94.0,5.0,742.0166666666667,2.2166666666666655
-16.2,371.7,31.2,0.193,18,15,-5.6,369.9,30.8,138898.0,14,2017,11,2,15,16,0,2017-11-15 16:54:02,2017-11-15 16:56:03,121.0,0.03361111111111111,1.8000000000000114,0.3999999999999986,0.0,11.900826446280949,3,0.0,,3.283333333333333,4.500000000000044
-16.2,374.4,33.2,19.12,23,10,-5.6,323.4,9.6,138975.0,14,2017,11,2,15,22,0,2017-11-15 22:30:11,2017-11-15 23:45:21,4510.0,1.2527777777777778,51.0,23.6,21.6,18.838137472283815,13,77.0,3.5648148148148144,334.1333333333333,2.1610169491525424
-31.1,368.8,28.0,21.498,27,11,-88.0,306.5,0.8,142011.0,14,2017,12,4,1,16,0,2017-12-01 16:46:49,2017-12-01 17:39:29,3160.0,0.8777777777777778,62.30000000000001,27.2,32.400000000000006,30.987341772151897,16,3036.0,93.70370370370368,22621.466666666667,2.2904411764705888
